item,itemLabel,startDate,endDate
Q9094,José Mujica,2020-02-15,2020-10-20
Q5665525,Alejandro Sánchez,2020-10-20,
Q977078,Lucía Topolansky,2020-02-15,2022-03-01
Q1803805,Sebastián Sabini,2022-03-01,
Q922744,Eduardo Bonomi,2020-02-15,2022-02-20
Q5798178,Daniel Caggiani,2022-02-20,
Q73717609,Sandra Lazo,2020-02-15,
Q67942671,Charles Carrera,2020-02-15,
Q5998504,Mario Bergara,2020-02-15,
Q5976346,Liliam Kechichian,2020-02-15,
Q8776247,Enrique Rubio,2020-02-15,
Q42391335,Amanda Della Ventura,2020-02-15,
Q18693104,Óscar Andrade,2020-02-15,
Q16543727,Carolina Cosse,2020-02-15,2020-11-20
Q110889408,Silvia Nane Vinçón,2020-11-20,
Q5852655,Daniel Olesker,2020-02-15,
Q5938798,José Carlos Mahía,2020-02-15,2020-03-01
Q51983,Danilo Astori,2020-03-01,
Q5938798,José Carlos Mahía,2020-03-13,
Q88191493,Carmen Asiaín Pereira,2020-02-15,
Q26727956,Álvaro Delgado,2020-02-15,2020-03-01
Q30904782,Amin Niffouri,2020-03-01,
Q19299074,Graciela Bianchi,2020-02-15,
Q6700272,Luis Alberto Heber,2020-02-15,2020-03-01
Q9001524,Gustavo Penadés,2020-03-01,
Q1402947,Sergio Botana,2020-02-15,
Q72961621,Gloria Rodríguez Santo,2020-02-15,
Q3163146,Javier García,2020-02-15,2020-03-01
Q6125284,Sergio Abreu,2020-03-01,2022-07-28
Q110101893,Sebastián da Silva,2022-07-28,
Q1703861,Jorge Larrañaga,2020-02-15,2020-03-01
Q67648306,Carlos Camy,2020-03-01,
Q5935143,Jorge Gandini,2020-02-15,
Q6300980,Juan Sartori,2020-02-15,
Q56099858,Ernesto Talvi,2020-02-15,2020-03-01
Q88215713,Carmen Sanguinetti,2020-03-01,2020-07-26
Q88215713,Carmen Sanguinetti,2020-07-26,
Q76823104,Adrián Peña,2020-02-15,2020-08-27
Q98815086,Pablo Lanz,2020-08-27,
Q311428,Julio María Sanguinetti,2020-02-15,2020-10-20
Q1621502,Tabaré Viera,2020-10-20,2021-08-23
Q110100993,Raúl Batlle,2021-08-23,
Q1122862,Germán Coutinho,2020-02-15,
Q62060883,Guido Manini Ríos,2020-02-15,
Q72959002,Guillermo Domenech,2020-02-15,
Q72980918,Irene Moreira,2020-02-15,2020-03-01
Q96051247,Raúl Lozano,2020-03-01,
